ID,DAY_1,DAY_2,DAY_3,DAY_4,DAY_5,DAY_6,DAY_7,DAY_8,DAY_9,DAY_10,DAY_11,DAY_12,DAY_13,DAY_14,DAY_15,DAY_16,DAY_17,DAY_18,DAY_19,DAY_20,DAY_21,DAY_22,DAY_23,DAY_24,DAY_25,DAY_26,DAY_27,DAY_28,DAY_29,DAY_30,DAY_31
Etc_40,P,P,P,P,P,A,P,A,P,P,A,P,A,P,A,P,A,P,P,P,P,P,P,P,P,P,P,A,P,P,P
Etc_41,P,P,A,A,P,P,P,P,P,A,A,P,P,P,A,P,P,P,P,P,P,A,P,P,P,A,P,P,P,P,P
Etc_42,A,A,P,P,A,A,A,A,P,P,A,P,P,P,P,P,P,P,A,P,P,P,P,P,A,P,P,P,P,P,A
Etc_43,P,P,A,P,P,P,P,P,A,A,P,A,P,P,A,A,A,A,A,A,P,P,A,P,P,A,P,A,P,P,A
Etc_44,A,A,P,A,P,P,P,P,P,P,A,P,A,P,P,A,P,P,P,P,A,P,A,P,P,P,P,P,P,P,P
Etc_45,P,P,P,P,P,P,P,P,P,P,A,P,P,P,A,P,A,P,A,A,P,P,A,P,P,P,A,P,P,P,A
Etc_46,A,P,A,P,P,P,A,P,P,A,A,P,P,P,P,A,A,A,P,A,P,A,P,P,P,A,P,P,A,P,P
Etc_47,P,P,P,P,P,P,P,P,P,P,P,A,A,P,P,P,P,A,A,A,P,P,P,P,A,P,P,P,P,P,P
Etc_48,A,P,P,P,A,P,P,P,P,P,P,P,P,P,A,P,P,P,P,P,P,P,A,A,P,A,A,A,P,P,A
Etc_49,A,P,P,P,P,P,P,P,P,P,P,P,P,P,P,A,P,P,P,P,P,A,P,P,P,P,P,P,A,P,P
Etc_50,A,P,P,A,P,A,A,P,A,P,P,A,A,P,P,A,A,P,P,A,A,A,P,A,A,P,A,A,P,P,P
Etc_51,P,A,P,P,P,P,P,P,A,P,A,P,P,P,A,A,P,P,P,P,P,P,A,P,A,P,A,A,P,P,P
Etc_52,P,P,P,P,P,P,A,P,A,A,P,P,P,P,P,A,P,P,P,A,P,A,P,P,P,P,P,A,P,A,P
Etc_53,P,A,A,P,P,A,P,P,A,P,A,P,P,P,A,P,P,P,A,P,A,A,A,P,P,P,P,P,A,A,P
Etc_54,P,A,P,P,P,P,P,A,A,P,P,A,P,P,P,P,P,P,P,A,A,A,P,P,A,P,A,A,P,P,P
Etc_55,A,A,A,A,P,A,P,A,P,P,A,P,A,A,A,P,P,P,A,A,A,P,P,P,P,P,A,P,P,A,P
Etc_56,P,P,P,P,P,P,P,A,P,P,P,A,P,A,A,P,A,A,P,A,P,A,P,A,P,P,P,P,A,P,P
Etc_57,P,A,P,A,P,P,P,A,P,P,P,P,P,P,A,P,A,P,A,P,P,P,P,P,P,P,P,P,A,P,P
Etc_58,A,P,P,P,P,P,A,P,P,P,P,P,P,P,P,P,P,A,A,P,P,P,P,A,P,A,A,A,P,P,P
Etc_59,P,A,P,A,A,A,P,P,A,P,P,A,P,P,A,A,P,P,P,A,A,P,P,P,P,P,P,P,P,A,A
Etc_60,P,A,A,A,P,P,P,A,P,A,P,A,A,P,P,P,P,P,P,A,P,P,P,P,A,P,P,P,P,P,A
Etc_61,A,P,P,P,P,A,P,P,P,P,P,P,P,P,P,P,P,P,P,A,P,P,A,P,P,P,P,P,P,P,P
Etc_62,P,A,A,A,P,P,A,P,P,P,A,P,A,P,A,P,A,A,P,P,A,P,P,P,P,P,P,P,P,P,P
Etc_63,P,P,P,A,P,A,P,P,A,A,P,A,P,P,P,P,P,P,P,A,A,P,P,P,A,P,P,P,P,P,A
Etc_64,A,A,A,P,P,A,P,P,P,A,P,P,A,P,P,A,P,P,A,A,P,A,A,P,P,P,P,P,P,A,P
Etc_65,P,A,P,A,P,P,A,P,P,P,P,A,P,A,A,P,A,P,P,A,P,P,A,P,P,P,P,P,P,P,P
Etc_66,P,P,A,P,P,P,P,P,P,P,A,P,A,A,P,P,A,P,P,P,P,P,P,A,P,P,P,P,P,A,P
Etc_67,P,P,P,A,P,P,P,A,A,A,A,P,P,P,P,P,P,A,P,P,A,P,P,P,P,P,A,P,P,P,A
Etc_68,A,A,P,P,A,P,P,P,P,A,P,P,A,P,P,P,P,P,P,A,P,P,P,P,P,P,P,A,A,P,P
Etc_69,P,P,P,P,P,P,P,P,P,P,P,P,A,P,P,A,A,A,P,P,P,P,P,P,P,P,P,P,P,A,P
Etc_70,P,P,P,P,A,P,P,P,A,P,P,A,P,P,P,P,P,P,A,A,P,P,P,A,P,P,P,P,A,P,P
Etc_71,P,P,P,A,P,A,P,A,P,A,P,P,P,P,P,A,P,P,P,P,P,P,P,P,A,P,P,P,P,P,A
Etc_72,A,P,A,P,A,P,P,A,P,P,A,A,P,P,A,P,A,P,A,A,P,P,A,P,A,P,P,P,P,A,A
Etc_73,P,P,P,P,P,P,A,P,A,P,P,A,A,P,P,A,P,P,P,P,P,P,A,P,P,A,A,A,A,A,P
Etc_74,P,P,P,P,P,P,A,P,A,P,P,A,A,A,P,P,A,P,P,A,A,P,P,A,P,P,P,P,A,A,P
Etc_75,P,P,A,P,P,P,P,P,P,P,A,A,P,A,P,P,A,P,A,P,P,P,P,P,A,A,P,A,P,A,P
Etc_76,P,P,P,A,A,P,P,P,P,P,P,P,P,P,P,P,A,A,P,P,A,A,A,P,P,A,A,P,A,P,P
Etc_77,P,A,P,A,P,A,P,P,P,A,P,P,P,A,P,A,P,A,P,P,P,P,P,A,P,P,P,P,P,A,P
Etc_78,A,P,P,P,P,A,P,P,P,P,A,A,A,P,A,P,P,P,P,A,A,A,P,P,P,P,A,P,P,P,P
Etc_79,A,P,P,P,P,A,A,A,A,P,A,P,P,P,P,P,P,A,A,A,P,A,P,P,P,P,A,A,P,P,P
Etc_80,P,A,A,A,P,A,P,A,P,P,P,P,A,A,P,A,P,P,A,A,A,P,P,P,P,P,P,P,P,P,A
Etc_81,P,P,P,P,A,A,P,P,P,A,P,A,P,A,P,P,P,P,A,P,A,P,P,P,P,A,A,A,P,A,P
Etc_82,P,P,P,A,P,P,P,A,P,P,P,P,P,P,P,P,P,P,P,P,A,A,P,A,P,P,A,A,P,P,P
Etc_83,P,P,P,P,A,P,A,P,P,P,P,A,A,P,A,A,A,P,P,P,P,P,P,A,A,P,P,P,A,P,P
Etc_84,P,P,P,P,P,A,A,P,P,A,P,P,A,P,A,A,P,A,P,A,A,P,P,A,P,A,P,P,A,P,A
Etc_85,P,P,P,P,P,A,A,P,A,P,A,P,P,P,A,A,P,P,P,P,P,P,P,P,P,A,A,P,A,P,P
Etc_86,P,P,P,A,A,A,P,A,P,A,A,P,P,A,P,P,A,A,A,A,P,P,P,P,A,P,P,A,P,P,A
Etc_87,A,P,A,P,P,P,A,P,P,P,P,A,P,P,P,P,A,A,P,P,P,A,P,P,A,P,P,A,P,P,P
Etc_88,P,A,P,P,P,P,P,P,P,P,P,A,P,P,P,A,P,P,P,P,P,P,P,P,A,A,P,P,A,P,A
Etc_89,P,P,P,P,P,P,A,P,A,P,A,A,A,P,P,P,P,P,P,A,P,A,A,P,P,P,P,P,P,P,A
Etc_90,P,A,A,A,P,P,P,P,P,P,P,A,P,A,P,A,P,P,P,A,P,P,P,P,P,P,P,P,P,P,P
Etc_91,P,P,P,P,A,A,P,P,A,P,P,P,P,A,P,P,P,P,A,A,A,P,P,A,P,P,P,A,A,P,P
Etc_92,P,P,P,P,A,A,P,A,P,P,P,P,P,P,A,P,P,A,P,P,P,P,P,P,P,A,P,P,P,P,P
Etc_93,A,A,A,P,P,P,P,P,P,A,A,P,P,P,P,P,P,P,P,P,P,A,P,P,A,P,A,P,A,P,A
Etc_94,A,P,P,P,P,P,P,P,P,P,A,P,P,A,P,P,P,A,P,P,P,P,P,P,A,P,A,P,A,A,P
Etc_95,P,P,A,A,P,P,P,P,A,P,P,P,A,A,P,P,P,P,P,A,P,P,P,P,P,A,P,P,P,P,P
Etc_96,P,P,P,P,P,P,P,A,P,P,A,P,A,P,A,P,P,P,P,P,A,A,P,P,P,A,A,A,P,P,A
Etc_97,A,P,A,A,P,P,A,A,A,P,A,P,A,A,A,P,P,A,P,P,A,P,P,P,P,P,A,A,P,A,P
Etc_98,A,P,P,P,P,P,P,P,P,A,P,A,P,A,P,P,A,A,P,P,A,A,P,P,P,A,P,P,P,P,P
Etc_99,P,P,P,A,P,P,P,A,P,P,P,P,P,P,P,P,A,P,P,P,P,P,A,A,P,P,P,P,A,P,P
Etc_100,A,P,P,P,A,P,A,P,P,P,P,P,A,A,P,A,A,P,P,P,P,A,A,P,P,P,P,P,A,P,P
Etc_101,P,P,P,A,P,P,A,P,A,P,P,P,A,A,A,P,A,P,P,P,P,A,P,P,P,P,A,P,P,P,A
Etc_102,P,A,P,P,P,P,A,P,P,P,P,P,P,P,A,P,P,P,A,P,A,P,P,A,P,P,P,P,P,A,P
Etc_103,P,P,P,A,P,P,P,A,P,P,P,P,P,A,P,P,P,P,P,A,P,P,P,P,P,P,P,A,P,A,A
Etc_104,P,P,A,P,P,A,P,P,P,A,A,P,P,A,P,P,A,P,A,P,P,P,P,A,P,P,P,P,P,A,P
Etc_105,P,A,P,A,P,A,P,P,P,P,P,P,A,P,A,P,A,P,A,P,P,P,A,P,A,P,A,A,A,P,P
Etc_106,P,P,P,A,A,P,P,A,P,P,P,P,P,P,P,P,P,P,P,P,P,P,A,P,P,P,P,P,P,P,P
Etc_107,A,P,A,A,P,P,P,P,P,A,A,A,P,A,P,A,P,P,P,P,A,P,A,P,A,A,A,P,A,A,P
Etc_108,A,P,P,A,P,P,A,P,P,P,A,A,P,A,P,P,P,P,A,P,A,P,P,A,P,P,P,A,P,P,P
Etc_109,P,A,P,A,P,P,P,A,A,P,A,P,P,P,A,P,A,P,A,A,A,A,P,P,P,A,A,A,P,A,P
Etc_110,P,A,A,P,P,A,P,P,P,A,P,P,A,P,P,A,A,A,P,P,P,A,P,P,P,A,A,P,P,A,P
Etc_111,P,P,A,A,P,P,P,P,P,A,P,A,P,A,P,P,A,P,A,P,P,P,P,P,P,P,P,P,P,A,A
Etc_112,A,A,P,P,P,A,A,P,P,P,P,P,A,P,P,P,A,P,P,P,P,A,P,P,P,P,P,A,A,P,A
Etc_113,A,P,A,A,A,P,P,P,A,P,A,P,P,P,P,P,A,P,P,P,P,P,A,A,A,P,A,P,P,P,P
Etc_114,P,P,P,P,P,P,A,P,P,P,P,P,A,P,P,A,P,A,P,P,P,A,A,P,P,P,P,P,A,P,P
Etc_115,P,P,P,A,P,A,P,P,A,P,P,P,P,P,P,A,P,P,P,P,A,P,P,A,A,P,P,P,P,P,P
Etc_116,P,P,P,P,P,A,P,P,A,A,P,P,P,P,P,A,P,P,P,P,P,P,A,P,P,A,A,P,P,A,P
Etc_117,A,P,P,A,P,P,P,A,A,A,P,P,P,A,P,P,P,P,P,P,P,P,P,P,P,P,P,P,A,P,P
Etc_118,P,P,P,P,A,P,P,A,A,A,A,P,A,P,P,A,P,A,P,P,P,P,P,P,P,A,A,P,P,A,A
Etc_119,P,P,A,P,A,P,A,A,A,A,P,P,P,P,P,A,A,P,P,A,P,P,A,P,P,A,A,A,P,P,P
Etc_120,P,P,P,A,A,P,P,A,A,P,A,P,A,P,A,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P
Civil_1,A,P,P,A,P,A,P,P,P,P,P,P,P,A,A,A,P,P,P,P,P,A,A,P,A,A,P,P,A,P,P
Civil_2,A,A,A,A,A,P,P,P,P,A,A,A,P,P,P,A,P,A,P,P,P,A,A,A,P,P,P,A,A,A,P
Civil_3,P,A,P,P,A,P,P,P,P,A,P,A,P,P,P,P,A,A,P,P,P,P,A,P,A,P,A,P,P,P,P
Civil_4,P,P,P,P,P,P,P,P,A,P,P,P,A,P,P,P,P,P,P,P,A,A,P,P,P,P,P,P,P,P,P
Civil_5,A,P,P,A,P,P,A,A,P,A,P,A,A,P,A,P,P,P,P,P,A,P,P,P,P,P,A,A,P,P,A
Civil_6,A,P,P,P,P,A,A,P,P,A,P,A,A,P,P,P,P,P,P,P,P,P,P,A,P,P,P,P,P,P,P
Civil_7,P,P,P,P,P,P,A,P,P,P,P,P,A,P,P,A,P,P,A,A,P,P,A,A,P,P,P,A,A,A,P
Civil_8,P,P,P,P,A,A,P,A,A,P,P,P,P,P,A,P,P,P,A,P,P,A,P,P,P,P,P,P,P,P,P
Civil_9,P,P,P,A,A,A,P,P,P,P,P,P,A,P,P,P,P,P,P,P,P,P,A,P,A,P,P,A,A,P,P
Civil_10,P,P,P,P,P,A,P,P,P,A,P,A,P,P,P,P,A,P,A,A,P,P,P,P,P,A,P,P,P,P,A
Civil_11,A,P,A,P,P,A,P,P,P,P,P,P,P,P,A,P,P,A,A,P,P,P,P,A,P,A,P,P,A,P,A
Civil_12,A,A,P,P,P,A,P,P,A,A,A,P,P,P,P,P,P,P,P,P,A,P,A,A,P,P,P,P,A,P,P
Civil_13,A,P,P,A,P,P,P,P,P,P,A,P,P,P,A,A,P,P,P,A,A,A,P,P,P,P,P,A,P,P,P
Civil_14,A,P,P,P,P,P,A,P,P,A,P,P,P,P,A,P,P,P,P,P,P,A,P,P,A,A,P,P,P,A,A
Civil_15,P,A,P,P,A,P,P,P,A,P,A,P,A,P,P,P,A,P,A,P,P,P,P,A,P,P,P,A,P,A,P
Civil_16,P,P,A,A,P,P,P,P,P,A,P,A,P,P,A,P,A,A,A,A,A,P,P,P,P,P,A,A,A,P,A
Civil_17,P,A,A,P,P,P,P,P,A,P,A,A,P,A,A,P,A,P,P,A,P,P,A,A,A,P,P,A,P,P,A
Civil_18,A,P,P,P,A,A,P,A,A,P,P,P,P,A,P,P,P,P,A,P,A,P,P,P,A,P,P,A,P,A,P
Civil_19,P,P,A,P,P,P,P,P,P,P,A,P,P,P,A,P,P,P,P,P,A,A,P,P,A,P,P,P,P,A,P
Civil_20,P,P,P,P,P,P,A,A,P,A,P,P,A,A,A,P,P,P,A,P,P,P,A,P,P,A,P,A,P,A,P
Civil_21,P,A,P,P,A,P,A,P,P,P,P,P,A,P,P,P,P,P,P,P,A,P,P,A,A,A,A,A,P,P,P
Civil_22,P,A,P,P,P,P,P,P,P,A,A,P,A,P,P,A,P,P,P,A,P,P,A,P,P,P,P,P,P,P,P
Civil_23,P,P,A,P,P,P,P,P,P,P,A,A,P,P,P,A,P,A,P,P,A,P,P,P,A,P,P,A,P,P,A
Civil_24,A,P,P,P,P,P,P,A,P,P,P,P,P,P,P,P,P,P,A,P,A,P,P,P,A,A,P,P,P,A,P
Civil_25,P,A,P,P,P,P,A,A,P,A,P,P,A,P,A,P,P,A,A,A,A,P,P,A,P,A,P,P,P,P,A
Civil_26,P,P,P,P,P,A,P,P,P,A,P,P,P,P,P,P,P,A,P,A,A,A,P,A,P,P,A,A,A,P,P
Civil_27,P,P,P,A,P,P,P,P,P,P,A,P,P,P,A,P,P,P,P,P,P,A,P,P,P,A,P,P,P,P,P
Civil_28,P,P,P,P,P,P,P,A,A,P,A,A,A,P,P,P,P,P,A,A,A,P,P,P,P,A,P,P,A,P,P
Civil_29,A,P,P,P,P,P,A,P,A,A,P,P,P,P,A,P,P,P,A,P,A,P,P,P,P,A,P,P,P,A,P
Civil_30,P,A,A,P,A,A,P,P,P,P,P,P,P,P,P,P,A,P,P,A,A,A,P,P,P,P,P,P,P,P,A
Civil_31,A,P,P,A,P,P,A,P,A,P,A,P,P,A,P,P,P,P,P,P,P,P,A,A,A,P,P,P,P,P,A
Civil_32,A,P,P,P,P,P,P,A,P,P,P,P,A,A,P,P,P,P,P,A,P,P,P,P,P,P,P,A,P,P,A
Civil_33,P,A,A,P,A,P,A,P,A,P,A,P,P,P,P,A,P,P,P,P,P,P,P,P,P,A,A,P,P,P,P
Civil_34,A,P,P,P,P,P,P,A,P,P,A,P,P,A,P,A,P,P,P,P,A,P,P,P,P,P,P,A,P,A,A
Civil_35,P,P,P,A,P,A,P,A,P,P,A,P,A,P,P,P,P,P,A,P,P,A,P,P,P,A,A,P,A,A,P
Civil_36,P,P,A,P,A,P,A,A,P,A,P,A,P,P,A,P,P,P,P,A,A,P,P,A,P,P,P,P,A,A,P
Civil_37,P,P,A,A,P,P,P,P,P,A,A,P,P,P,P,A,P,P,A,A,P,P,P,A,A,A,P,A,A,P,P
Civil_38,P,P,A,P,P,A,A,P,A,P,P,A,P,P,P,P,A,P,A,P,P,P,A,A,P,P,A,P,A,A,P
Civil_39,P,P,P,P,A,A,P,P,A,P,A,P,P,P,P,P,A,P,P,P,A,P,P,P,A,A,A,P,P,P,A
Civil_40,P,A,A,P,P,P,P,A,A,A,P,P,P,P,P,P,P,P,A,A,P,A,P,P,A,P,P,A,P,A,P
Civil_41,P,A,A,A,A,P,A,P,P,P,P,P,P,A,A,P,P,P,P,A,P,A,P,P,A,P,A,P,P,A,P
Civil_42,P,A,A,A,P,P,P,P,P,P,P,P,P,A,A,A,A,P,P,P,A,A,P,A,A,P,P,P,P,P,P
Civil_43,P,A,P,A,A,P,P,P,P,P,P,P,P,P,P,P,P,P,A,P,P,A,P,P,P,P,A,P,P,P,P
Civil_44,A,P,P,A,P,P,A,A,P,A,P,A,P,P,P,P,P,P,P,P,P,P,P,P,A,P,A,P,A,A,A
Civil_45,A,P,P,P,P,P,P,A,P,P,P,P,A,P,P,P,P,A,P,P,P,P,P,A,P,P,P,P,P,P,P
Civil_46,P,P,P,P,A,A,P,P,P,A,P,A,P,P,A,P,P,A,A,P,P,A,P,A,A,A,P,P,P,P,A
Civil_47,P,A,P,P,A,P,P,A,A,P,P,A,P,A,A,P,P,A,A,A,P,P,P,P,P,P,P,P,P,P,A
Civil_48,A,P,P,A,P,P,A,A,P,P,P,A,P,A,P,P,A,P,A,P,P,P,A,A,P,P,P,P,P,A,A
Civil_49,A,P,P,P,P,P,P,A,P,P,P,A,A,P,P,A,P,P,P,P,P,P,P,P,P,A,P,P,P,P,P
Civil_50,P,P,P,P,A,P,P,P,A,P,P,P,A,P,P,P,P,P,P,P,P,A,P,A,A,A,A,P,P,A,P
Civil_51,P,A,A,P,P,A,P,P,P,A,P,P,P,P,P,P,P,P,P,P,A,P,A,A,A,P,P,P,P,A,P
Civil_52,P,P,P,P,A,P,P,P,P,P,P,P,P,P,P,P,A,P,A,P,A,P,A,A,A,P,P,A,A,P,P
Civil_53,A,P,P,P,P,A,A,P,A,P,P,A,P,A,A,P,P,P,P,P,P,P,P,A,A,P,P,P,A,P,A
Civil_54,A,P,A,A,P,P,P,P,A,P,P,A,P,A,A,A,P,P,P,P,P,P,P,P,A,P,A,P,P,A,A
Civil_55,P,P,P,P,P,A,P,P,P,P,P,P,A,P,P,P,P,A,A,A,P,P,A,P,P,P,P,P,P,A,P
Civil_56,P,A,P,A,P,P,P,A,A,A,P,P,P,A,A,A,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P
Civil_57,A,P,P,P,P,P,P,P,P,A,P,P,P,P,P,A,A,P,P,P,P,P,P,P,P,A,P,P,P,P,A
Civil_58,P,P,P,P,P,P,P,P,P,A,P,P,P,A,P,A,A,P,A,P,A,P,P,A,A,A,A,P,P,P,A
Civil_59,P,P,A,P,A,A,P,P,P,P,A,P,P,P,P,P,P,P,P,P,A,A,P,P,A,A,P,A,A,P,P
Civil_60,A,P,P,A,P,P,P,A,A,P,P,P,P,A,A,P,P,P,A,A,A,P,A,A,P,P,P,A,P,P,P
CS_1,P,P,A,P,P,A,P,P,A,P,A,P,P,A,P,A,P,P,P,A,A,P,P,P,P,P,A,P,A,P,P
CS_2,A,P,P,A,P,P,P,P,P,P,P,A,P,A,A,P,P,P,P,P,A,P,P,P,P,A,A,P,P,A,P
CS_3,A,P,P,P,A,P,A,P,P,P,P,P,P,P,P,A,P,A,P,A,P,P,P,P,A,P,A,P,P,P,P
CS_4,A,P,A,P,P,P,P,A,P,A,A,P,P,P,P,P,P,P,A,P,P,A,A,A,P,P,P,P,P,P,P
CS_5,P,A,P,P,A,P,P,P,P,P,A,P,P,P,P,P,P,A,A,A,P,A,P,P,P,P,P,A,P,P,P
CS_6,P,P,P,P,A,P,P,P,P,A,P,A,A,P,A,P,A,A,P,P,A,P,P,P,P,P,P,P,A,A,P
CS_7,A,P,P,A,A,A,A,P,A,P,P,P,P,P,A,P,P,P,P,P,A,P,P,A,P,P,P,A,A,A,P
CS_8,P,P,P,P,P,P,P,P,A,A,A,A,P,P,P,P,A,P,P,P,P,A,P,A,P,P,P,P,A,P,P
CS_9,P,A,A,P,P,P,A,A,P,P,P,P,P,A,P,P,P,A,P,A,P,P,A,P,P,P,A,A,P,P,P
CS_10,P,P,P,P,P,P,P,P,P,P,P,A,P,P,P,A,P,P,P,A,P,P,P,P,P,A,P,P,P,P,P
CS_11,P,P,A,P,P,A,P,P,P,P,P,P,A,P,P,A,P,A,P,P,P,P,A,P,P,P,A,P,P,P,P
CS_12,P,A,P,A,A,P,P,A,A,P,P,P,P,P,A,P,P,P,P,P,A,P,P,A,P,P,P,A,P,P,P
CS_13,P,P,P,P,A,P,P,P,P,P,P,A,A,P,A,A,P,P,A,P,A,P,P,A,P,A,A,P,A,A,P
CS_14,A,P,A,A,P,P,A,A,P,P,P,P,A,P,P,P,A,P,A,A,P,P,A,A,P,P,P,P,A,P,P
CS_15,A,P,P,P,A,A,P,P,P,P,P,P,P,P,P,P,P,A,P,P,P,P,P,P,A,A,P,A,P,A,A
CS_16,P,A,A,P,P,P,P,A,P,P,P,P,P,P,A,P,A,A,P,A,P,P,P,P,A,P,A,A,A,A,P
CS_17,A,P,P,P,P,P,P,P,A,P,P,P,P,P,A,P,P,A,A,P,A,A,P,A,A,A,P,P,P,P,A
CS_18,P,P,A,P,P,A,P,P,P,P,P,P,A,P,A,P,P,P,P,P,P,P,A,P,P,P,A,P,A,P,P
CS_19,P,P,A,P,P,P,P,P,P,A,P,A,P,P,A,A,P,P,A,P,P,A,A,P,A,P,P,P,P,P,P
CS_20,A,P,A,A,A,P,P,A,P,P,A,A,A,P,A,P,A,P,P,A,A,P,P,P,A,P,A,A,P,P,P
CS_21,P,A,P,A,P,A,A,A,P,P,P,A,A,A,A,A,P,P,P,P,P,A,P,P,A,A,P,A,P,A,A
CS_22,A,P,P,A,A,P,A,P,P,P,A,P,P,P,A,P,A,P,A,P,P,A,P,P,P,P,P,P,P,P,P
CS_23,A,P,P,P,P,P,A,P,A,A,P,A,P,P,A,P,P,A,A,A,P,P,A,A,A,P,P,P,P,A,A
CS_24,P,P,A,P,P,P,P,A,P,P,A,A,P,P,P,A,P,A,P,P,P,P,P,P,P,P,P,P,A,P,P
CS_25,P,P,P,P,P,A,P,P,A,P,P,P,P,P,P,P,A,A,P,P,A,P,P,A,P,P,P,A,A,P,A
CS_26,P,P,P,P,P,P,P,P,P,A,P,A,P,P,P,P,P,P,A,A,P,P,P,A,P,P,P,A,A,P,P
CS_27,A,P,P,P,P,P,P,P,P,P,P,A,P,P,P,A,P,P,P,A,A,A,P,P,P,A,P,P,A,P,P
CS_28,P,P,P,A,P,A,A,A,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,A,P,P,P
CS_29,A,P,P,P,P,P,P,A,P,A,P,P,A,P,P,A,P,P,P,A,P,P,P,P,P,P,A,A,P,P,P
CS_30,A,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,A,P,A,A,A,A,P,P,P,A,P,P,A
CS_31,P,P,P,P,P,P,P,P,P,A,A,A,A,A,A,P,A,P,P,P,A,P,P,P,P,P,A,P,P,P,P
CS_32,P,P,P,P,P,P,P,P,P,P,A,A,A,P,P,P,A,P,P,P,A,A,A,A,A,A,A,A,A,P,A
CS_33,A,P,P,A,P,A,P,P,P,P,A,P,P,P,P,P,P,P,A,A,P,A,P,P,P,P,P,A,A,P,P
CS_34,A,A,P,P,A,A,A,A,P,P,P,A,P,P,A,A,P,P,P,P,P,P,A,P,A,P,A,P,P,P,P
CS_35,P,P,P,P,P,P,P,P,A,P,P,P,P,P,P,P,P,A,A,P,P,P,P,P,A,A,A,P,P,A,P
CS_36,P,P,A,P,P,A,P,A,P,P,A,P,A,A,P,A,A,P,P,P,A,P,P,P,P,A,P,P,P,P,P
CS_37,P,A,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,A,P,P,P,A,A,P,P,A,A,P,P,A,A
CS_38,P,A,P,P,P,P,A,P,P,P,P,P,A,P,P,A,P,A,A,P,A,P,P,P,P,A,P,P,P,A,A
CS_39,A,P,A,P,P,A,A,A,P,P,P,P,P,A,P,A,P,P,P,P,P,P,P,P,P,A,P,P,A,A,A
CS_40,A,A,P,P,P,P,P,P,P,A,A,P,P,P,P,A,A,P,A,P,P,P,P,A,P,P,A,P,A,P,P
CS_41,A,P,P,A,P,P,P,A,P,P,P,A,A,A,P,A,P,P,P,P,P,P,P,P,P,P,A,A,A,A,P
CS_42,P,A,P,P,P,A,P,A,A,A,P,A,P,P,A,P,P,P,P,P,P,P,P,A,A,A,A,P,P,P,P
CS_43,P,P,P,P,P,P,P,P,P,A,A,A,P,P,P,P,P,P,A,P,A,P,P,P,A,A,A,P,P,P,P
CS_44,P,P,P,A,A,P,P,P,A,P,P,P,P,A,P,P,P,P,P,P,P,A,A,P,P,P,P,P,P,P,P
CS_45,A,P,P,A,A,A,P,P,P,A,P,P,P,A,A,A,P,A,P,A,P,P,A,P,P,P,P,P,P,P,P
CS_46,P,A,P,A,P,P,P,P,P,P,A,P,P,P,P,A,P,P,P,P,A,A,A,P,P,P,P,P,P,A,A
CS_47,P,P,P,P,P,P,P,P,A,P,P,A,A,P,P,P,A,P,P,A,A,P,A,P,A,P,P,A,A,P,P
CS_48,P,P,P,P,P,P,A,A,P,P,P,P,A,P,P,P,P,P,A,A,P,A,P,P,P,P,A,A,A,P,A
CS_49,P,P,P,A,A,P,A,A,P,P,P,P,P,P,A,P,P,A,A,P,A,P,P,P,A,P,P,P,P,P,P
CS_50,P,P,A,P,A,A,P,P,P,P,P,P,A,P,A,A,P,A,P,A,A,P,P,A,P,P,P,P,A,P,A
CS_51,P,P,A,P,A,P,P,A,P,P,P,P,P,A,P,P,A,P,P,P,P,A,A,P,P,P,A,A,P,P,P
CS_52,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,A,P,A,P,P,A,P,P,P,P,A,A,A,A,A,P
CS_53,P,P,P,P,P,A,A,P,P,P,A,A,P,P,P,P,P,P,P,A,A,P,P,P,P,P,A,P,P,A,P
CS_54,A,P,A,A,P,P,A,P,P,A,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,A
CS_55,P,A,P,P,P,P,P,A,A,A,P,P,P,P,P,P,P,P,A,A,P,P,P,P,P,A,A,P,A,A,A
CS_56,P,A,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,A,P,P,A,P,A,A,P,P,P,A,P,A,A
CS_57,P,P,P,P,P,P,A,P,A,A,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,A,P,A,P,A,A
CS_58,P,P,A,A,A,P,P,P,P,A,P,P,A,A,P,P,P,P,P,A,P,P,P,P,P,A,P,P,A,P,P
CS_59,A,A,P,P,P,P,A,P,A,A,P,A,P,P,P,P,P,A,P,A,A,P,P,A,P,A,P,A,P,P,A
CS_60,P,P,P,A,P,A,P,P,P,P,P,P,P,A,P,A,A,A,P,P,A,P,P,A,P,P,P,P,P,A,P
CS_61,P,P,P,P,P,P,P,P,P,A,P,P,P,P,A,A,P,A,P,A,P,A,P,P,A,A,P,P,P,P,A
CS_62,P,A,P,P,P,P,A,P,A,P,A,P,P,A,P,P,P,A,P,A,P,P,A,A,A,P,P,P,A,A,A
CS_63,P,P,P,P,A,P,P,P,P,P,P,P,P,P,P,P,A,A,A,P,A,P,P,P,A,A,A,P,P,P,P
